timestamp,image_path,true_label,pred_class,prob_minor,prob_moderate,prob_severe,confidence,damage_score
2026-06-21T12:53:42.358956+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\0042.JPEG,minor,minor,0.5000571608543396,0.4814203679561615,0.01852249726653099,0.5000571608543396,4.1
2026-06-21T12:53:43.083410+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\0043.JPEG,minor,moderate,0.1554907262325287,0.6010682582855225,0.24344104528427124,0.6010682582855225,5.9
2026-06-21T12:53:43.905898+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\0044.JPEG,minor,minor,0.40162667632102966,0.2551285922527313,0.3432447910308838,0.40162667632102966,5.5
2026-06-21T12:53:44.681155+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\0045.JPEG,minor,moderate,0.3279884159564972,0.4281214773654938,0.24389004707336426,0.4281214773654938,5.4
2026-06-21T12:53:45.413896+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\0046.JPEG,minor,moderate,0.4226255714893341,0.5624772906303406,0.014897167682647705,0.5624772906303406,4.3
2026-06-21T12:53:46.122396+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\0047.JPEG,minor,minor,0.6212611198425293,0.365470290184021,0.013268603943288326,0.6212611198425293,3.7
2026-06-21T12:53:46.840173+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\0048.JPEG,minor,minor,0.8363245129585266,0.16174352169036865,0.0019319438142701983,0.8363245129585266,3.0
2026-06-21T12:53:47.544167+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\cf1fd966d69f48b89d424463183e8388_thb.jpg,minor,minor,0.5869066119194031,0.3777817487716675,0.03531157597899437,0.5869066119194031,3.9
2026-06-21T12:53:48.345591+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\download (3).jpeg,minor,minor,0.8402702212333679,0.15790022909641266,0.0018295175395905972,0.8402702212333679,3.0
2026-06-21T12:53:49.056217+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\download.jpeg,minor,minor,0.7513450980186462,0.24183790385723114,0.006817006040364504,0.7513450980186462,3.3
2026-06-21T12:53:49.756388+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\e9e9890e7b514e51a49442c72f463430_thb.jpg,minor,moderate,0.30930379033088684,0.387234091758728,0.30346211791038513,0.387234091758728,5.6
2026-06-21T12:53:50.543939+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (1).jpeg,minor,minor,0.8565799593925476,0.14178547263145447,0.0016344720497727394,0.8565799593925476,2.9
2026-06-21T12:53:51.328802+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (100).jpeg,minor,minor,0.7019214034080505,0.29316917061805725,0.004909359384328127,0.7019214034080505,3.4
2026-06-21T12:53:52.073674+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (2).jpeg,minor,minor,0.8555487990379333,0.1427370011806488,0.0017142151482403278,0.8555487990379333,2.9
2026-06-21T12:53:52.830918+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (20).jpeg,minor,severe,0.03983655944466591,0.3421412706375122,0.6180221438407898,0.6180221438407898,7.5
2026-06-21T12:53:53.556427+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (3).jpeg,minor,minor,0.6919720768928528,0.29836201667785645,0.009665864519774914,0.6919720768928528,3.5
2026-06-21T12:53:54.282617+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (33).jpeg,minor,minor,0.8728325366973877,0.1260574907064438,0.0011099816765636206,0.8728325366973877,2.9
2026-06-21T12:53:54.998714+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (42).jpeg,minor,minor,0.664313554763794,0.3261497914791107,0.0095366844907403,0.664313554763794,3.5
2026-06-21T12:53:55.773559+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (43).jpeg,minor,minor,0.4731658697128296,0.47198930382728577,0.05484485626220703,0.4731658697128296,4.3
2026-06-21T12:53:56.550176+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (52).jpeg,minor,minor,0.633696973323822,0.35241732001304626,0.01388570200651884,0.633696973323822,3.6
2026-06-21T12:53:57.287835+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (59).jpeg,minor,minor,0.70176100730896,0.2828989028930664,0.015340088866651058,0.70176100730896,3.4
2026-06-21T12:53:58.004474+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (6).jpeg,minor,minor,0.48951292037963867,0.3916606903076172,0.11882638186216354,0.48951292037963867,4.4
2026-06-21T12:53:58.723520+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (60).jpeg,minor,minor,0.8373486995697021,0.16094346344470978,0.0017078501405194402,0.8373486995697021,3.0
2026-06-21T12:53:59.455324+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (65).jpeg,minor,minor,0.5144844055175781,0.4389229118824005,0.04659270867705345,0.5144844055175781,4.1
2026-06-21T12:54:00.363427+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (68).jpeg,minor,minor,0.6057674884796143,0.3764179050922394,0.017814593389630318,0.6057674884796143,3.7
2026-06-21T12:54:01.072292+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (69).jpeg,minor,minor,0.9409641623497009,0.058815911412239075,0.00021995014685671777,0.9409641623497009,2.7
2026-06-21T12:54:01.804518+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (74).jpeg,minor,minor,0.8409721255302429,0.15715664625167847,0.0018711775774136186,0.8409721255302429,3.0
2026-06-21T12:54:02.510755+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (75).jpeg,minor,minor,0.913626492023468,0.08603143692016602,0.0003421044966671616,0.913626492023468,2.8
2026-06-21T12:54:03.215746+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (80).jpeg,minor,minor,0.883256733417511,0.11589793115854263,0.0008453250047750771,0.883256733417511,2.9
2026-06-21T12:54:03.904748+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (81).jpeg,minor,minor,0.5624808669090271,0.41983604431152344,0.017683040350675583,0.5624808669090271,3.9
2026-06-21T12:54:04.646613+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (84).jpeg,minor,minor,0.9074243903160095,0.09215065091848373,0.0004250167403370142,0.9074243903160095,2.8
2026-06-21T12:54:05.383986+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (89).jpeg,minor,minor,0.424172043800354,0.28292176127433777,0.2929061949253082,0.424172043800354,5.3
2026-06-21T12:54:06.112461+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (90).jpeg,minor,minor,0.8269556164741516,0.1721736639738083,0.0008707034285180271,0.8269556164741516,3.0
2026-06-21T12:54:06.822522+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images (95).jpeg,minor,minor,0.8022110462188721,0.19464130699634552,0.0031476353760808706,0.8022110462188721,3.1
2026-06-21T12:54:07.522869+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images - 2022-12-12T151412.407.jpeg,minor,severe,0.19210128486156464,0.39239129424095154,0.4155074656009674,0.4155074656009674,6.4
2026-06-21T12:54:08.240071+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images - 2022-12-12T151419.502.jpeg,minor,moderate,0.28931325674057007,0.4858640432357788,0.22482270002365112,0.4858640432357788,5.4
2026-06-21T12:54:08.972760+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images - 2022-12-13T213954.926.jpeg,minor,minor,0.8724088668823242,0.12641823291778564,0.0011729445541277528,0.8724088668823242,2.9
2026-06-21T12:54:09.682642+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images - 2022-12-13T213954.983.jpeg,minor,minor,0.8904961943626404,0.10863249748945236,0.000871327065397054,0.8904961943626404,2.8
2026-06-21T12:54:10.394796+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images - 2022-12-13T213955.048.jpeg,minor,minor,0.6308104395866394,0.34917476773262024,0.020014790818095207,0.6308104395866394,3.7
2026-06-21T12:54:11.091193+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images - 2022-12-13T213955.333.jpeg,minor,minor,0.6186997294425964,0.3591649830341339,0.02213527262210846,0.6186997294425964,3.7
2026-06-21T12:54:11.812555+00:00,E:\Juputer_Training\car-damage-severity\data\test\minor\images.jpeg,minor,minor,0.8407414555549622,0.15704607963562012,0.0022124932147562504,0.8407414555549622,3.0
2026-06-21T12:54:12.541032+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0001.JPEG,moderate,severe,0.042473193258047104,0.17910484969615936,0.778421938419342,0.778421938419342,8.1
2026-06-21T12:54:13.250818+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0002.JPEG,moderate,severe,0.09378733485937119,0.35159388184547424,0.554618775844574,0.554618775844574,7.2
2026-06-21T12:54:13.950868+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0003.JPEG,moderate,moderate,0.3415481150150299,0.5178171992301941,0.1406346708536148,0.5178171992301941,5.0
2026-06-21T12:54:14.666232+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0004.JPEG,moderate,moderate,0.08449608087539673,0.5149001479148865,0.4006038010120392,0.5149001479148865,6.6
2026-06-21T12:54:15.353396+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0005.JPEG,moderate,minor,0.5005322098731995,0.4920356273651123,0.007432098966091871,0.5005322098731995,4.0
2026-06-21T12:54:16.056237+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0006.JPEG,moderate,minor,0.5864391326904297,0.40262559056282043,0.010935206897556782,0.5864391326904297,3.8
2026-06-21T12:54:16.763666+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0007.JPEG,moderate,moderate,0.08985787630081177,0.5404744148254395,0.3696676790714264,0.5404744148254395,6.5
2026-06-21T12:54:17.453385+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0008.JPEG,moderate,severe,0.07509594410657883,0.33085036277770996,0.5940536856651306,0.5940536856651306,7.4
2026-06-21T12:54:18.177103+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0009.JPEG,moderate,moderate,0.09809762984514236,0.5160005688667297,0.3859018087387085,0.5160005688667297,6.6
2026-06-21T12:54:18.963639+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0010.JPEG,moderate,minor,0.6473545432090759,0.34512296319007874,0.00752248102799058,0.6473545432090759,3.6
2026-06-21T12:54:19.663428+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0011.jpeg,moderate,moderate,0.234464630484581,0.624661922454834,0.14087343215942383,0.624661922454834,5.3
2026-06-21T12:54:20.371936+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0012.jpeg,moderate,moderate,0.3588606119155884,0.5978496670722961,0.043289702385663986,0.5978496670722961,4.6
2026-06-21T12:54:21.100886+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0013.JPEG,moderate,moderate,0.2316313534975052,0.5739021301269531,0.19446657598018646,0.5739021301269531,5.5
2026-06-21T12:54:21.815657+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0014.JPEG,moderate,moderate,0.10488715767860413,0.44970497488975525,0.4454078674316406,0.44970497488975525,6.7
2026-06-21T12:54:22.509988+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0015.jpeg,moderate,severe,0.07280024886131287,0.2943979799747467,0.6328018307685852,0.6328018307685852,7.5
2026-06-21T12:54:23.224010+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0016.JPEG,moderate,moderate,0.24913859367370605,0.5836656093597412,0.16719573736190796,0.5836656093597412,5.3
2026-06-21T12:54:23.932844+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0017.JPEG,moderate,severe,0.10820412635803223,0.4386814534664154,0.45311442017555237,0.45311442017555237,6.8
2026-06-21T12:54:24.632765+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0018.JPEG,moderate,moderate,0.24691259860992432,0.6105954647064209,0.1424919068813324,0.6105954647064209,5.3
2026-06-21T12:54:25.345466+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0019.JPEG,moderate,severe,0.12389156967401505,0.3069270849227905,0.5691813826560974,0.5691813826560974,7.1
2026-06-21T12:54:26.085066+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0020.JPEG,moderate,severe,0.08098951727151871,0.4391469657421112,0.4798635244369507,0.4798635244369507,6.9
2026-06-21T12:54:26.813526+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0021.JPEG,moderate,moderate,0.3105725944042206,0.6413600444793701,0.048067349940538406,0.6413600444793701,4.7
2026-06-21T12:54:27.554429+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0022.JPEG,moderate,moderate,0.07767663896083832,0.4997386038303375,0.4225846827030182,0.4997386038303375,6.7
2026-06-21T12:54:28.296523+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0023.JPEG,moderate,severe,0.005184124689549208,0.015061836689710617,0.9797540307044983,0.9797540307044983,8.9
2026-06-21T12:54:29.086818+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0024.jpeg,moderate,moderate,0.18999885022640228,0.5494077801704407,0.26059332489967346,0.5494077801704407,5.8
2026-06-21T12:54:29.863410+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0025.JPEG,moderate,severe,0.06992654502391815,0.3673149049282074,0.5627585649490356,0.5627585649490356,7.3
2026-06-21T12:54:30.579955+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0026.JPEG,moderate,moderate,0.13277268409729004,0.48641714453697205,0.3808102309703827,0.48641714453697205,6.4
2026-06-21T12:54:31.321813+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0027.JPEG,moderate,moderate,0.3894648849964142,0.5709772706031799,0.03955782949924469,0.5709772706031799,4.5
2026-06-21T12:54:32.070941+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0028.JPEG,moderate,severe,0.019468242302536964,0.07454285025596619,0.9059889316558838,0.9059889316558838,8.6
2026-06-21T12:54:32.772316+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0029.JPEG,moderate,severe,0.08858964592218399,0.42207565903663635,0.48933467268943787,0.48933467268943787,6.9
2026-06-21T12:54:33.491099+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0030.JPEG,moderate,severe,0.03937680646777153,0.131509467959404,0.8291137218475342,0.8291137218475342,8.3
2026-06-21T12:54:34.201360+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0031.JPEG,moderate,severe,0.028173713013529778,0.2753102481365204,0.6965160369873047,0.6965160369873047,7.9
2026-06-21T12:54:34.896425+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0032.JPEG,moderate,moderate,0.31630995869636536,0.4661444127559662,0.21754561364650726,0.4661444127559662,5.3
2026-06-21T12:54:35.602478+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0033.JPEG,moderate,severe,0.10976507514715195,0.39495065808296204,0.49528422951698303,0.49528422951698303,6.9
2026-06-21T12:54:36.312831+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0034.JPEG,moderate,severe,0.039018262177705765,0.26197490096092224,0.6990068554878235,0.6990068554878235,7.8
2026-06-21T12:54:37.020127+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0035.JPEG,moderate,moderate,0.45876550674438477,0.5178525447845459,0.02338196150958538,0.5178525447845459,4.2
2026-06-21T12:54:37.732463+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0036.JPEG,moderate,severe,0.09723340719938278,0.3830605745315552,0.5197060108184814,0.5197060108184814,7.0
2026-06-21T12:54:38.429728+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0037.JPEG,moderate,moderate,0.24833236634731293,0.6816427707672119,0.07002483308315277,0.6816427707672119,5.0
2026-06-21T12:54:39.218189+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0038.JPEG,moderate,minor,0.6602925658226013,0.3328477442264557,0.0068597388453781605,0.6602925658226013,3.5
2026-06-21T12:54:39.986861+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0039.JPEG,moderate,moderate,0.35014843940734863,0.6096711754798889,0.04018036648631096,0.6096711754798889,4.6
2026-06-21T12:54:40.701123+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0040.JPEG,moderate,moderate,0.17080192267894745,0.5123795866966248,0.3168184459209442,0.5123795866966248,6.1
2026-06-21T12:54:41.412350+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0041.JPEG,moderate,moderate,0.11065342277288437,0.44688066840171814,0.4424659013748169,0.44688066840171814,6.7
2026-06-21T12:54:42.114573+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0042.JPEG,moderate,moderate,0.2041657567024231,0.42524412274360657,0.37059009075164795,0.42524412274360657,6.2
2026-06-21T12:54:42.825958+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0043.JPEG,moderate,moderate,0.48303472995758057,0.48319879174232483,0.03376642242074013,0.48319879174232483,4.2
2026-06-21T12:54:43.522967+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0044.JPEG,moderate,severe,0.06783150881528854,0.24637407064437866,0.6857944130897522,0.6857944130897522,7.7
2026-06-21T12:54:44.283584+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0045.JPEG,moderate,moderate,0.30450332164764404,0.5400728583335876,0.15542377531528473,0.5400728583335876,5.1
2026-06-21T12:54:45.030874+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0046.JPEG,moderate,moderate,0.24012774229049683,0.6455485224723816,0.11432375758886337,0.6455485224723816,5.2
2026-06-21T12:54:45.728268+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0047.JPEG,moderate,moderate,0.15203307569026947,0.5096238255500793,0.33834314346313477,0.5096238255500793,6.2
2026-06-21T12:54:46.484245+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0048.JPEG,moderate,severe,0.10401639342308044,0.3531820774078369,0.542801558971405,0.542801558971405,7.1
2026-06-21T12:54:47.256843+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0049.JPEG,moderate,moderate,0.35731589794158936,0.5666971206665039,0.07598698884248734,0.5666971206665039,4.7
2026-06-21T12:54:48.017709+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0050.JPEG,moderate,minor,0.5218324661254883,0.44524678587913513,0.0329207144677639,0.5218324661254883,4.0
2026-06-21T12:54:48.850056+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0051.JPEG,moderate,severe,0.09718934446573257,0.4388907849788666,0.46391984820365906,0.46391984820365906,6.8
2026-06-21T12:54:49.661134+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0052.JPEG,moderate,severe,0.07200504094362259,0.3763613998889923,0.5516335368156433,0.5516335368156433,7.2
2026-06-21T12:54:50.385247+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0053.JPEG,moderate,severe,0.07004184275865555,0.27146121859550476,0.6584969758987427,0.6584969758987427,7.6
2026-06-21T12:54:51.146816+00:00,E:\Juputer_Training\car-damage-severity\data\test\moderate\0054.JPEG,moderate,minor,0.3763068914413452,0.26317647099494934,0.36051666736602783,0.3763068914413452,5.6
